,,,-130.4000020E-3,407.999962568E-3,,,,,-130.4000020E-3,-122.3999932E-3,
,,,-130.1999986E-3,415.999978781E-3,,,,,-130.1999986E-3,-113.6000007E-3,
,,,-130.0000101E-3,415.999978781E-3,,,,,-130.0000101E-3,-112.7999946E-3,
,,,-129.8000067E-3,415.999978781E-3,,,,,-129.8000067E-3,-112.7999946E-3,
,,,-129.6000034E-3,423.999965191E-3,,,,,-129.6000034E-3,-114.3999994E-3,
,,,-129.4000000E-3,407.999962568E-3,,,,,-129.4000000E-3,-110.3999987E-3,
,,,-129.1999966E-3,431.999981403E-3,,,,,-129.1999966E-3,-111.1999974E-3,
,,,-129.0000081E-3,407.999962568E-3,,,,,-129.0000081E-3,-121.5999946E-3,
,,,-128.8000047E-3,399.99997616E-3,,,,,-128.8000047E-3,-116.7999953E-3,
,,,-128.6000013E-3,383.99997354E-3,,,,,-128.6000013E-3,-110.3999987E-3,
,,,-128.3999979E-3,383.99997354E-3,,,,,-128.3999979E-3,-115.9999967E-3,
,,,-128.2000095E-3,407.999962568E-3,,,,,-128.2000095E-3,-121.5999946E-3,
,,,-128.0000061E-3,431.999981403E-3,,,,,-128.0000061E-3,-111.1999974E-3,
,,,-127.8000027E-3,407.999962568E-3,,,,,-127.8000027E-3,-115.9999967E-3,
,,,-127.5999993E-3,423.999965191E-3,,,,,-127.5999993E-3,-116.7999953E-3,
,,,-127.3999959E-3,423.999965191E-3,,,,,-127.3999959E-3,-112.7999946E-3,
,,,-127.2000074E-3,463.999956846E-3,,,,,-127.2000074E-3,-110.3999987E-3,
,,,-127.0000041E-3,415.999978781E-3,,,,,-127.0000041E-3,-115.1999980E-3,
,,,-126.8000007E-3,415.999978781E-3,,,,,-126.8000007E-3,-115.9999967E-3,
,,,-126.5999973E-3,407.999962568E-3,,,,,-126.5999973E-3,-118.4000000E-3,
,,,-126.4000088E-3,423.999965191E-3,,,,,-126.4000088E-3,-115.1999980E-3,
,,,-126.2000054E-3,423.999965191E-3,,,,,-126.2000054E-3,-110.3999987E-3,
,,,-126.0000020E-3,399.99997616E-3,,,,,-126.0000020E-3,-114.3999994E-3,
,,,-125.7999986E-3,415.999978781E-3,,,,,-125.7999986E-3,-107.9999954E-3,
,,,-125.6000102E-3,415.999978781E-3,,,,,-125.6000102E-3,-111.1999974E-3,
,,,-125.4000068E-3,415.999978781E-3,,,,,-125.4000068E-3,-111.9999960E-3,
,,,-125.2000034E-3,423.999965191E-3,,,,,-125.2000034E-3,-114.3999994E-3,
,,,-125.0000000E-3,415.999978781E-3,,,,,-125.0000000E-3,-113.6000007E-3,
,,,-124.8000041E-3,423.999965191E-3,,,,,-124.8000041E-3,-116.7999953E-3,
,,,-124.6000007E-3,415.999978781E-3,,,,,-124.6000007E-3,-111.9999960E-3,
,,,-124.4000047E-3,415.999978781E-3,,,,,-124.4000047E-3,-115.1999980E-3,
,,,-124.2000014E-3,423.999965191E-3,,,,,-124.2000014E-3,-118.4000000E-3,
,,,-124.0000054E-3,415.999978781E-3,,,,,-124.0000054E-3,-115.1999980E-3,
,,,-123.8000020E-3,415.999978781E-3,,,,,-123.8000020E-3,-112.7999946E-3,
,,,-123.6000061E-3,423.999965191E-3,,,,,-123.6000061E-3,-113.6000007E-3,
,,,-123.4000027E-3,415.999978781E-3,,,,,-123.4000027E-3,-111.1999974E-3,
,,,-123.2000068E-3,407.999962568E-3,,,,,-123.2000068E-3,-110.3999987E-3,
,,,-123.0000034E-3,407.999962568E-3,,,,,-123.0000034E-3,-112.7999946E-3,
,,,-122.8000000E-3,415.999978781E-3,,,,,-122.8000000E-3,-109.6000001E-3,
,,,-122.6000041E-3,415.999978781E-3,,,,,-122.6000041E-3,-111.1999974E-3,
,,,-122.4000007E-3,423.999965191E-3,,,,,-122.4000007E-3,-112.7999946E-3,
,,,-122.2000048E-3,423.999965191E-3,,,,,-122.2000048E-3,-115.9999967E-3,
,,,-122.0000014E-3,415.999978781E-3,,,,,-122.0000014E-3,-113.6000007E-3,
,,,-121.8000054E-3,407.999962568E-3,,,,,-121.8000054E-3,-119.1999987E-3,
,,,-121.6000021E-3,423.999965191E-3,,,,,-121.6000021E-3,-110.3999987E-3,
,,,-121.4000061E-3,423.999965191E-3,,,,,-121.4000061E-3,-109.6000001E-3,
,,,-121.2000027E-3,431.999981403E-3,,,,,-121.2000027E-3,-114.3999994E-3,
,,,-121.0000068E-3,415.999978781E-3,,,,,-121.0000068E-3,-119.1999987E-3,
,,,-120.8000034E-3,423.999965191E-3,,,,,-120.8000034E-3,-117.5999939E-3,
,,,-120.6000000E-3,415.999978781E-3,,,,,-120.6000000E-3,-118.4000000E-3,
,,,-120.4000041E-3,407.999962568E-3,,,,,-120.4000041E-3,-115.1999980E-3,
,,,-120.2000007E-3,407.999962568E-3,,,,,-120.2000007E-3,-114.3999994E-3,
,,,-120.0000048E-3,415.999978781E-3,,,,,-120.0000048E-3,-107.9999954E-3,
,,,-119.8000014E-3,415.999978781E-3,,,,,-119.8000014E-3,-111.9999960E-3,
,,,-119.6000054E-3,407.999962568E-3,,,,,-119.6000054E-3,-113.6000007E-3,
,,,-119.4000021E-3,399.99997616E-3,,,,,-119.4000021E-3,-117.5999939E-3,
,,,-119.2000061E-3,407.999962568E-3,,,,,-119.2000061E-3,-107.1999967E-3,
,,,-119.0000027E-3,431.999981403E-3,,,,,-119.0000027E-3,-113.6000007E-3,
,,,-118.8000068E-3,423.999965191E-3,,,,,-118.8000068E-3,-116.7999953E-3,
,,,-118.6000034E-3,383.99997354E-3,,,,,-118.6000034E-3,-109.6000001E-3,
,,,-118.4000000E-3,439.999967813E-3,,,,,-118.4000000E-3,-107.9999954E-3,
,,,-118.2000041E-3,415.999978781E-3,,,,,-118.2000041E-3,-115.1999980E-3,
,,,-118.0000007E-3,407.999962568E-3,,,,,-118.0000007E-3,-107.1999967E-3,
,,,-117.8000048E-3,439.999967813E-3,,,,,-117.8000048E-3,-119.9999973E-3,
,,,-117.6000014E-3,431.999981403E-3,,,,,-117.6000014E-3,-119.1999987E-3,
,,,-117.4000055E-3,383.99997354E-3,,,,,-117.4000055E-3,-118.4000000E-3,
,,,-117.2000021E-3,431.999981403E-3,,,,,-117.2000021E-3,-117.5999939E-3,
,,,-117.0000061E-3,399.99997616E-3,,,,,-117.0000061E-3,-109.6000001E-3,
,,,-116.8000028E-3,423.999965191E-3,,,,,-116.8000028E-3,-118.4000000E-3,
,,,-116.6000068E-3,415.999978781E-3,,,,,-116.6000068E-3,-114.3999994E-3,
,,,-116.4000034E-3,407.999962568E-3,,,,,-116.4000034E-3,-113.6000007E-3,
,,,-116.2000000E-3,407.999962568E-3,,,,,-116.2000000E-3,-121.5999946E-3,
,,,-116.0000041E-3,423.999965191E-3,,,,,-116.0000041E-3,-118.4000000E-3,
,,,-115.8000007E-3,415.999978781E-3,,,,,-115.8000007E-3,-115.1999980E-3,
,,,-115.6000048E-3,415.999978781E-3,,,,,-115.6000048E-3,-109.6000001E-3,
,,,-115.4000014E-3,423.999965191E-3,,,,,-115.4000014E-3,-109.6000001E-3,
,,,-115.2000055E-3,407.999962568E-3,,,,,-115.2000055E-3,-115.1999980E-3,
,,,-115.0000021E-3,423.999965191E-3,,,,,-115.0000021E-3,-114.3999994E-3,
,,,-114.8000062E-3,415.999978781E-3,,,,,-114.8000062E-3,-113.6000007E-3,
,,,-114.6000028E-3,415.999978781E-3,,,,,-114.6000028E-3,-116.7999953E-3,
,,,-114.4000068E-3,423.999965191E-3,,,,,-114.4000068E-3,-108.7999940E-3,
,,,-114.2000034E-3,415.999978781E-3,,,,,-114.2000034E-3,-112.7999946E-3,
,,,-114.0000001E-3,415.999978781E-3,,,,,-114.0000001E-3,-112.7999946E-3,
,,,-113.8000041E-3,415.999978781E-3,,,,,-113.8000041E-3,-109.6000001E-3,
,,,-113.6000007E-3,415.999978781E-3,,,,,-113.6000007E-3,-115.1999980E-3,
,,,-113.4000048E-3,415.999978781E-3,,,,,-113.4000048E-3,-113.6000007E-3,
,,,-113.2000014E-3,415.999978781E-3,,,,,-113.2000014E-3,-117.5999939E-3,
,,,-113.0000055E-3,415.999978781E-3,,,,,-113.0000055E-3,-114.3999994E-3,
,,,-112.8000021E-3,399.99997616E-3,,,,,-112.8000021E-3,-112.7999946E-3,
,,,-112.6000062E-3,407.999962568E-3,,,,,-112.6000062E-3,-116.7999953E-3,
,,,-112.4000028E-3,415.999978781E-3,,,,,-112.4000028E-3,-110.3999987E-3,
,,,-112.2000068E-3,407.999962568E-3,,,,,-112.2000068E-3,-116.7999953E-3,
,,,-112.0000035E-3,415.999978781E-3,,,,,-112.0000035E-3,-111.9999960E-3,
,,,-111.8000001E-3,423.999965191E-3,,,,,-111.8000001E-3,-109.6000001E-3,
,,,-111.6000041E-3,415.999978781E-3,,,,,-111.6000041E-3,-111.1999974E-3,
,,,-111.4000008E-3,415.999978781E-3,,,,,-111.4000008E-3,-119.1999987E-3,
,,,-111.2000048E-3,407.999962568E-3,,,,,-111.2000048E-3,-111.1999974E-3,
,,,-111.0000014E-3,407.999962568E-3,,,,,-111.0000014E-3,-115.9999967E-3,
,,,-110.8000055E-3,415.999978781E-3,,,,,-110.8000055E-3,-123.1999993E-3,
,,,-110.6000021E-3,415.999978781E-3,,,,,-110.6000021E-3,-110.3999987E-3,
,,,-110.4000062E-3,415.999978781E-3,,,,,-110.4000062E-3,-111.1999974E-3,
,,,-110.2000028E-3,431.999981403E-3,,,,,-110.2000028E-3,-118.4000000E-3,
,,,-110.0000069E-3,415.999978781E-3,,,,,-110.0000069E-3,-114.3999994E-3,
,,,-109.8000035E-3,407.999962568E-3,,,,,-109.8000035E-3,-116.7999953E-3,
,,,-109.6000001E-3,391.99995995E-3,,,,,-109.6000001E-3,-110.3999987E-3,
,,,-109.4000041E-3,407.999962568E-3,,,,,-109.4000041E-3,-116.7999953E-3,
,,,-109.2000008E-3,407.999962568E-3,,,,,-109.2000008E-3,-115.9999967E-3,
,,,-109.0000048E-3,431.999981403E-3,,,,,-109.0000048E-3,-112.7999946E-3,
,,,-108.8000014E-3,423.999965191E-3,,,,,-108.8000014E-3,-110.3999987E-3,
,,,-108.6000055E-3,415.999978781E-3,,,,,-108.6000055E-3,-115.1999980E-3,
,,,-108.4000021E-3,447.999954224E-3,,,,,-108.4000021E-3,-111.9999960E-3,
,,,-108.2000062E-3,415.999978781E-3,,,,,-108.2000062E-3,-111.1999974E-3,
,,,-108.0000028E-3,423.999965191E-3,,,,,-108.0000028E-3,-115.1999980E-3,
,,,-107.8000069E-3,399.99997616E-3,,,,,-107.8000069E-3,-120.7999960E-3,
,,,-107.6000035E-3,439.999967813E-3,,,,,-107.6000035E-3,-113.6000007E-3,
,,,-107.4000001E-3,439.999967813E-3,,,,,-107.4000001E-3,-115.1999980E-3,
,,,-107.2000042E-3,407.999962568E-3,,,,,-107.2000042E-3,-114.3999994E-3,
,,,-107.0000008E-3,399.99997616E-3,,,,,-107.0000008E-3,-111.9999960E-3,
,,,-106.8000048E-3,415.999978781E-3,,,,,-106.8000048E-3,-116.7999953E-3,
,,,-106.6000015E-3,439.999967813E-3,,,,,-106.6000015E-3,-119.9999973E-3,
,,,-106.4000055E-3,423.999965191E-3,,,,,-106.4000055E-3,-114.3999994E-3,
,,,-106.2000021E-3,415.999978781E-3,,,,,-106.2000021E-3,-111.1999974E-3,
,,,-106.0000062E-3,423.999965191E-3,,,,,-106.0000062E-3,-116.7999953E-3,
,,,-105.8000028E-3,415.999978781E-3,,,,,-105.8000028E-3,-108.7999940E-3,
,,,-105.6000069E-3,415.999978781E-3,,,,,-105.6000069E-3,-119.1999987E-3,
,,,-105.4000035E-3,423.999965191E-3,,,,,-105.4000035E-3,-113.6000007E-3,
,,,-105.2000001E-3,415.999978781E-3,,,,,-105.2000001E-3,-115.9999967E-3,
,,,-105.0000042E-3,415.999978781E-3,,,,,-105.0000042E-3,-109.6000001E-3,
,,,-104.8000008E-3,423.999965191E-3,,,,,-104.8000008E-3,-111.9999960E-3,
,,,-104.6000049E-3,431.999981403E-3,,,,,-104.6000049E-3,-111.9999960E-3,
,,,-104.4000015E-3,439.999967813E-3,,,,,-104.4000015E-3,-110.3999987E-3,
,,,-104.2000055E-3,439.999967813E-3,,,,,-104.2000055E-3,-115.1999980E-3,
,,,-104.0000021E-3,447.999954224E-3,,,,,-104.0000021E-3,-107.1999967E-3,
,,,-103.8000062E-3,463.999956846E-3,,,,,-103.8000062E-3,-111.1999974E-3,
,,,-103.6000028E-3,479.999959469E-3,,,,,-103.6000028E-3,-111.1999974E-3,
,,,-103.4000069E-3,487.999975681E-3,,,,,-103.4000069E-3,-113.6000007E-3,
,,,-103.2000035E-3,503.999948502E-3,,,,,-103.2000035E-3,-111.9999960E-3,
,,,-103.0000001E-3,503.999948502E-3,,,,,-103.0000001E-3,-113.6000007E-3,
,,,-102.8000042E-3,511.999964714E-3,,,,,-102.8000042E-3,-109.6000001E-3,
,,,-102.6000008E-3,511.999964714E-3,,,,,-102.6000008E-3,-115.1999980E-3,
,,,-102.4000049E-3,527.999937534E-3,,,,,-102.4000049E-3,-107.9999954E-3,
,,,-102.2000015E-3,527.999937534E-3,,,,,-102.2000015E-3,-115.1999980E-3,
,,,-102.0000055E-3,543.999969959E-3,,,,,-102.0000055E-3,-113.6000007E-3,
,,,-101.8000022E-3,551.999986172E-3,,,,,-101.8000022E-3,-109.6000001E-3,
,,,-101.6000062E-3,551.999986172E-3,,,,,-101.6000062E-3,-109.6000001E-3,
,,,-101.4000028E-3,567.999958992E-3,,,,,-101.4000028E-3,-108.7999940E-3,
,,,-101.2000069E-3,567.999958992E-3,,,,,-101.2000069E-3,-111.1999974E-3,
,,,-101.0000035E-3,583.999931812E-3,,,,,-101.0000035E-3,-108.7999940E-3,
,,,-100.8000001E-3,583.999931812E-3,,,,,-100.8000001E-3,-110.3999987E-3,
,,,-100.6000042E-3,591.999948025E-3,,,,,-100.6000042E-3,-107.1999967E-3,
,,,-100.4000008E-3,599.999964237E-3,,,,,-100.4000008E-3,-111.9999960E-3,
,,,-100.2000049E-3,599.999964237E-3,,,,,-100.2000049E-3,-104.8000008E-3,
,,,-100.0000015E-3,607.999980450E-3,,,,,-100.0000015E-3,-103.9999947E-3,
,,,-99.800005555E-3,615.999937057E-3,,,,,-99.800005555E-3,-107.1999967E-3,
,,,-99.600002170E-3,639.999985695E-3,,,,,-99.600002170E-3,-107.1999967E-3,
,,,-99.400006235E-3,631.999969482E-3,,,,,-99.400006235E-3,-112.7999946E-3,
,,,-99.200002849E-3,655.999958515E-3,,,,,-99.200002849E-3,-106.3999981E-3,
,,,-99.000006914E-3,663.999974728E-3,,,,,-99.000006914E-3,-108.7999940E-3,
,,,-98.800003529E-3,607.999980450E-3,,,,,-98.800003529E-3,-107.9999954E-3,
,,,-98.600000143E-3,679.999947548E-3,,,,,-98.600000143E-3,-107.9999954E-3,
,,,-98.400004208E-3,671.999931335E-3,,,,,-98.400004208E-3,-100.8000001E-3,
,,,-98.200000823E-3,655.999958515E-3,,,,,-98.200000823E-3,-104.8000008E-3,
,,,-98.000004888E-3,655.999958515E-3,,,,,-98.000004888E-3,-106.3999981E-3,
,,,-97.800001502E-3,663.999974728E-3,,,,,-97.800001502E-3,-101.5999988E-3,
,,,-97.600005567E-3,695.999979973E-3,,,,,-97.600005567E-3,-106.3999981E-3,
,,,-97.400002182E-3,631.999969482E-3,,,,,-97.400002182E-3,-107.1999967E-3,
,,,-97.200006247E-3,655.999958515E-3,,,,,-97.200006247E-3,-108.7999940E-3,
,,,-97.000002861E-3,655.999958515E-3,,,,,-97.000002861E-3,-111.9999960E-3,
,,,-96.800006926E-3,631.999969482E-3,,,,,-96.800006926E-3,-115.1999980E-3,
,,,-96.600003541E-3,663.999974728E-3,,,,,-96.600003541E-3,-107.1999967E-3,
,,,-96.400007606E-3,647.999942303E-3,,,,,-96.400007606E-3,-103.9999947E-3,
,,,-96.200004220E-3,647.999942303E-3,,,,,-96.200004220E-3,-105.5999994E-3,
,,,-96.000000834E-3,639.999985695E-3,,,,,-96.000000834E-3,-108.7999940E-3,
,,,-95.800004900E-3,631.999969482E-3,,,,,-95.800004900E-3,-109.6000001E-3,
,,,-95.600001514E-3,639.999985695E-3,,,,,-95.600001514E-3,-111.1999974E-3,
,,,-95.400005579E-3,623.999953270E-3,,,,,-95.400005579E-3,-103.9999947E-3,
,,,-95.200002193E-3,631.999969482E-3,,,,,-95.200002193E-3,-106.3999981E-3,
,,,-95.000006258E-3,615.999937057E-3,,,,,-95.000006258E-3,-109.6000001E-3,
,,,-94.800002873E-3,623.999953270E-3,,,,,-94.800002873E-3,-107.1999967E-3,
,,,-94.600006938E-3,623.999953270E-3,,,,,-94.600006938E-3,-107.9999954E-3,
,,,-94.400003552E-3,615.999937057E-3,,,,,-94.400003552E-3,-107.1999967E-3,
,,,-94.200007617E-3,623.999953270E-3,,,,,-94.200007617E-3,-108.7999940E-3,
,,,-94.000004232E-3,615.999937057E-3,,,,,-94.000004232E-3,-103.1999961E-3,
,,,-93.800000846E-3,607.999980450E-3,,,,,-93.800000846E-3,-107.1999967E-3,
,,,-93.600004911E-3,591.999948025E-3,,,,,-93.600004911E-3,-105.5999994E-3,
,,,-93.400001526E-3,607.999980450E-3,,,,,-93.400001526E-3,-105.5999994E-3,
,,,-93.200005591E-3,607.999980450E-3,,,,,-93.200005591E-3,-107.1999967E-3,
,,,-93.000002205E-3,599.999964237E-3,,,,,-93.000002205E-3,-110.3999987E-3,
,,,-92.800006270E-3,599.999964237E-3,,,,,-92.800006270E-3,-107.1999967E-3,
,,,-92.600002885E-3,591.999948025E-3,,,,,-92.600002885E-3,-109.6000001E-3,
,,,-92.400006950E-3,583.999931812E-3,,,,,-92.400006950E-3,-108.7999940E-3,
,,,-92.200003564E-3,583.999931812E-3,,,,,-92.200003564E-3,-107.1999967E-3,
,,,-92.000007629E-3,591.999948025E-3,,,,,-92.000007629E-3,-104.8000008E-3,
,,,-91.800004244E-3,583.999931812E-3,,,,,-91.800004244E-3,-107.1999967E-3,
,,,-91.600000858E-3,567.999958992E-3,,,,,-91.600000858E-3,-115.1999980E-3,
,,,-91.400004923E-3,583.999931812E-3,,,,,-91.400004923E-3,-106.3999981E-3,
,,,-91.200001538E-3,583.999931812E-3,,,,,-91.200001538E-3,-102.3999974E-3,
,,,-91.000005603E-3,575.999975204E-3,,,,,-91.000005603E-3,-107.1999967E-3,
,,,-90.800002217E-3,575.999975204E-3,,,,,-90.800002217E-3,-111.9999960E-3,
,,,-90.600006282E-3,583.999931812E-3,,,,,-90.600006282E-3,-108.7999940E-3,
,,,-90.400002897E-3,567.999958992E-3,,,,,-90.400002897E-3,-104.8000008E-3,
,,,-90.200006962E-3,567.999958992E-3,,,,,-90.200006962E-3,-114.3999994E-3,
,,,-90.000003576E-3,567.999958992E-3,,,,,-90.000003576E-3,-111.9999960E-3,
,,,-89.800007641E-3,567.999958992E-3,,,,,-89.800007641E-3,-107.1999967E-3,
,,,-89.600004256E-3,543.999969959E-3,,,,,-89.600004256E-3,-107.1999967E-3,
,,,-89.400000870E-3,567.999958992E-3,,,,,-89.400000870E-3,-107.1999967E-3,
,,,-89.200004935E-3,583.999931812E-3,,,,,-89.200004935E-3,-110.3999987E-3,
,,,-89.000001550E-3,511.999964714E-3,,,,,-89.000001550E-3,-105.5999994E-3,
,,,-88.800005615E-3,567.999958992E-3,,,,,-88.800005615E-3,-116.7999953E-3,
,,,-88.600002229E-3,575.999975204E-3,,,,,-88.600002229E-3,-112.7999946E-3,
,,,-88.400006294E-3,535.999953747E-3,,,,,-88.400006294E-3,-115.9999967E-3,
,,,-88.200002909E-3,575.999975204E-3,,,,,-88.200002909E-3,-114.3999994E-3,
,,,-88.000006974E-3,511.999964714E-3,,,,,-88.000006974E-3,-111.1999974E-3,
,,,-87.800003588E-3,551.999986172E-3,,,,,-87.800003588E-3,-103.9999947E-3,
,,,-87.600007653E-3,551.999986172E-3,,,,,-87.600007653E-3,-107.9999954E-3,
,,,-87.400004268E-3,567.999958992E-3,,,,,-87.400004268E-3,-107.9999954E-3,
,,,-87.200000882E-3,575.999975204E-3,,,,,-87.200000882E-3,-117.5999939E-3,
,,,-87.000004947E-3,543.999969959E-3,,,,,-87.000004947E-3,-115.9999967E-3,
,,,-86.800001562E-3,511.999964714E-3,,,,,-86.800001562E-3,-110.3999987E-3,
,,,-86.600005627E-3,519.999980927E-3,,,,,-86.600005627E-3,-113.6000007E-3,
,,,-86.400002241E-3,535.999953747E-3,,,,,-86.400002241E-3,-111.9999960E-3,
,,,-86.200006306E-3,527.999937534E-3,,,,,-86.200006306E-3,-116.7999953E-3,
,,,-86.000002921E-3,527.999937534E-3,,,,,-86.000002921E-3,-106.3999981E-3,
,,,-85.800006986E-3,519.999980927E-3,,,,,-85.800006986E-3,-107.9999954E-3,
,,,-85.600003600E-3,527.999937534E-3,,,,,-85.600003600E-3,-111.9999960E-3,
,,,-85.400007665E-3,519.999980927E-3,,,,,-85.400007665E-3,-112.7999946E-3,
,,,-85.200004280E-3,527.999937534E-3,,,,,-85.200004280E-3,-107.9999954E-3,
,,,-85.000000894E-3,519.999980927E-3,,,,,-85.000000894E-3,-107.1999967E-3,
,,,-84.800004959E-3,519.999980927E-3,,,,,-84.800004959E-3,-108.7999940E-3,
,,,-84.600001574E-3,519.999980927E-3,,,,,-84.600001574E-3,-115.1999980E-3,
,,,-84.400005639E-3,511.999964714E-3,,,,,-84.400005639E-3,-116.7999953E-3,
,,,-84.200002253E-3,511.999964714E-3,,,,,-84.200002253E-3,-115.1999980E-3,
,,,-84.000006318E-3,511.999964714E-3,,,,,-84.000006318E-3,-110.3999987E-3,
,,,-83.800002933E-3,511.999964714E-3,,,,,-83.800002933E-3,-107.9999954E-3,
,,,-83.600006998E-3,511.999964714E-3,,,,,-83.600006998E-3,-107.1999967E-3,
,,,-83.400003612E-3,511.999964714E-3,,,,,-83.400003612E-3,-111.1999974E-3,
,,,-83.200007677E-3,503.999948502E-3,,,,,-83.200007677E-3,-111.1999974E-3,
,,,-83.000004292E-3,503.999948502E-3,,,,,-83.000004292E-3,-110.3999987E-3,
,,,-82.800000906E-3,511.999964714E-3,,,,,-82.800000906E-3,-115.1999980E-3,
,,,-82.600004971E-3,503.999948502E-3,,,,,-82.600004971E-3,-112.7999946E-3,
,,,-82.400001585E-3,503.999948502E-3,,,,,-82.400001585E-3,-116.7999953E-3,
,,,-82.200005651E-3,503.999948502E-3,,,,,-82.200005651E-3,-105.5999994E-3,
,,,-82.000002265E-3,503.999948502E-3,,,,,-82.000002265E-3,-109.6000001E-3,
,,,-81.800006330E-3,495.999962091E-3,,,,,-81.800006330E-3,-109.6000001E-3,
,,,-81.600002944E-3,495.999962091E-3,,,,,-81.600002944E-3,-112.7999946E-3,
,,,-81.400007010E-3,495.999962091E-3,,,,,-81.400007010E-3,-107.1999967E-3,
,,,-81.200003624E-3,495.999962091E-3,,,,,-81.200003624E-3,-108.7999940E-3,
,,,-81.000007689E-3,495.999962091E-3,,,,,-81.000007689E-3,-109.6000001E-3,
,,,-80.800004303E-3,495.999962091E-3,,,,,-80.800004303E-3,-111.1999974E-3,
,,,-80.600000918E-3,503.999948502E-3,,,,,-80.600000918E-3,-107.1999967E-3,
,,,-80.400004983E-3,487.999975681E-3,,,,,-80.400004983E-3,-105.5999994E-3,
,,,-80.200001597E-3,487.999975681E-3,,,,,-80.200001597E-3,-110.3999987E-3,
,,,-80.000005662E-3,487.999975681E-3,,,,,-80.000005662E-3,-109.6000001E-3,
,,,-79.800002277E-3,487.999975681E-3,,,,,-79.800002277E-3,-109.6000001E-3,
,,,-79.600006342E-3,495.999962091E-3,,,,,-79.600006342E-3,-112.7999946E-3,
,,,-79.400002956E-3,495.999962091E-3,,,,,-79.400002956E-3,-112.7999946E-3,
,,,-79.200007021E-3,487.999975681E-3,,,,,-79.200007021E-3,-107.9999954E-3,
,,,-79.000003636E-3,479.999959469E-3,,,,,-79.000003636E-3,-111.9999960E-3,
,,,-78.800007701E-3,495.999962091E-3,,,,,-78.800007701E-3,-110.3999987E-3,
,,,-78.600004315E-3,455.999970436E-3,,,,,-78.600004315E-3,-113.6000007E-3,
,,,-78.400000930E-3,455.999970436E-3,,,,,-78.400000930E-3,-108.7999940E-3,
,,,-78.200004995E-3,503.999948502E-3,,,,,-78.200004995E-3,-115.9999967E-3,
,,,-78.000001609E-3,479.999959469E-3,,,,,-78.000001609E-3,-115.9999967E-3,
,,,-77.800005674E-3,463.999956846E-3,,,,,-77.800005674E-3,-115.1999980E-3,
,,,-77.600002289E-3,463.999956846E-3,,,,,-77.600002289E-3,-115.9999967E-3,
,,,-77.400006354E-3,479.999959469E-3,,,,,-77.400006354E-3,-116.7999953E-3,
,,,-77.200002968E-3,439.999967813E-3,,,,,-77.200002968E-3,-107.9999954E-3,
,,,-77.000007033E-3,487.999975681E-3,,,,,-77.000007033E-3,-112.7999946E-3,
,,,-76.800003648E-3,495.999962091E-3,,,,,-76.800003648E-3,-110.3999987E-3,
,,,-76.600007713E-3,487.999975681E-3,,,,,-76.600007713E-3,-119.1999987E-3,
,,,-76.400004327E-3,463.999956846E-3,,,,,-76.400004327E-3,-100.8000001E-3,
,,,-76.200000942E-3,471.999973059E-3,,,,,-76.200000942E-3,-113.6000007E-3,
,,,-76.000005007E-3,471.999973059E-3,,,,,-76.000005007E-3,-115.9999967E-3,
,,,-75.800001621E-3,471.999973059E-3,,,,,-75.800001621E-3,-113.6000007E-3,
,,,-75.600005686E-3,463.999956846E-3,,,,,-75.600005686E-3,-113.6000007E-3,
,,,-75.400002301E-3,463.999956846E-3,,,,,-75.400002301E-3,-108.7999940E-3,
,,,-75.200006366E-3,463.999956846E-3,,,,,-75.200006366E-3,-107.9999954E-3,
,,,-75.000002980E-3,463.999956846E-3,,,,,-75.000002980E-3,-112.7999946E-3,
,,,-74.800007045E-3,471.999973059E-3,,,,,-74.800007045E-3,-110.3999987E-3,
,,,-74.600003660E-3,455.999970436E-3,,,,,-74.600003660E-3,-114.3999994E-3,
,,,-74.400007725E-3,463.999956846E-3,,,,,-74.400007725E-3,-115.9999967E-3,
,,,-74.200004339E-3,463.999956846E-3,,,,,-74.200004339E-3,-111.1999974E-3,
,,,-74.000000954E-3,463.999956846E-3,,,,,-74.000000954E-3,-115.1999980E-3,
,,,-73.800005019E-3,463.999956846E-3,,,,,-73.800005019E-3,-114.3999994E-3,
,,,-73.600001633E-3,463.999956846E-3,,,,,-73.600001633E-3,-119.1999987E-3,
,,,-73.400005698E-3,463.999956846E-3,,,,,-73.400005698E-3,-112.7999946E-3,
,,,-73.200002313E-3,455.999970436E-3,,,,,-73.200002313E-3,-114.3999994E-3,
,,,-73.000006378E-3,455.999970436E-3,,,,,-73.000006378E-3,-111.9999960E-3,
,,,-72.800002992E-3,471.999973059E-3,,,,,-72.800002992E-3,-108.7999940E-3,
,,,-72.600007057E-3,455.999970436E-3,,,,,-72.600007057E-3,-111.9999960E-3,
,,,-72.400003672E-3,455.999970436E-3,,,,,-72.400003672E-3,-110.3999987E-3,
,,,-72.200007737E-3,455.999970436E-3,,,,,-72.200007737E-3,-112.7999946E-3,
,,,-72.000004351E-3,447.999954224E-3,,,,,-72.000004351E-3,-116.7999953E-3,
,,,-71.800000966E-3,447.999954224E-3,,,,,-71.800000966E-3,-115.1999980E-3,
,,,-71.600005031E-3,463.999956846E-3,,,,,-71.600005031E-3,-111.9999960E-3,
,,,-71.400001645E-3,455.999970436E-3,,,,,-71.400001645E-3,-111.1999974E-3,
,,,-71.200005710E-3,455.999970436E-3,,,,,-71.200005710E-3,-107.1999967E-3,
