Index,Reading,Unit,Range Digits,Disp Digits,Math,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1203,0.0000000986228,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5215299725533,Volt DC,1,T,2W,F,F,03/14/2019,12:35:36,.757677287
1204,0.0000000988751,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5221295952797,Volt DC,1,T,2W,F,F,03/14/2019,12:35:38,.052358000
1205,0.0000000991095,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5227236151695,Volt DC,1,T,2W,F,F,03/14/2019,12:35:39,.347020747
1206,0.0000000993500,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5233209729195,Volt DC,1,T,2W,F,F,03/14/2019,12:35:40,.641709959
1207,0.0000000995930,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5239148736000,Volt DC,1,T,2W,F,F,03/14/2019,12:35:41,.936373708
1208,0.0000000998298,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5245101451874,Volt DC,1,T,2W,F,F,03/14/2019,12:35:43,.231059460
1209,0.0000001000509,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5251060724258,Volt DC,1,T,2W,F,F,03/14/2019,12:35:44,.525743146
1210,0.0000001003506,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5257374048233,Volt DC,1,T,2W,F,F,03/14/2019,12:35:45,.820410477
1211,0.0000001005356,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5263338685036,Volt DC,1,T,2W,F,F,03/14/2019,12:35:47,.115093500
1212,0.0000001007997,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5269281864166,Volt DC,1,T,2W,F,F,03/14/2019,12:35:48,.409764786
1213,0.0000001010647,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5275124311447,Volt DC,1,T,2W,F,F,03/14/2019,12:35:49,.704467872
1214,0.0000001012629,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5281094312668,Volt DC,1,T,2W,F,F,03/14/2019,12:35:50,.999152866
1215,0.0000001015119,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5287017226219,Volt DC,1,T,2W,F,F,03/14/2019,12:35:52,.293830857
1216,0.0000001018236,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5293031334877,Volt DC,1,T,2W,F,F,03/14/2019,12:35:53,.588498603
1217,0.0000001020667,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5299275517464,Volt DC,1,T,2W,F,F,03/14/2019,12:35:54,.883182335
1218,0.0000001022765,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5305269956589,Volt DC,1,T,2W,F,F,03/14/2019,12:35:56,.177862500
1219,0.0000001024989,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5311197042465,Volt DC,1,T,2W,F,F,03/14/2019,12:35:57,.472535824
1220,0.0000001027509,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5317186117172,Volt DC,1,T,2W,F,F,03/14/2019,12:35:58,.767226502
1221,0.0000001030329,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5323152542114,Volt DC,1,T,2W,F,F,03/14/2019,12:36:00,.061894500
1222,0.0000001032571,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5328780412674,Volt DC,1,T,2W,F,F,03/14/2019,12:36:01,.356572615
1223,0.0000001034273,Amp DC,.0000001,5.5,F,F,F,F,F,Front,F,Main,0.5332823395729,Volt DC,1,T,2W,F,F,03/14/2019,12:36:02,.651261825
1224,0.0000001038124,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5341597795486,Volt DC,1,T,2W,F,F,03/14/2019,12:36:04,.270034308
1225,0.0000001040374,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5347577929497,Volt DC,1,T,2W,F,F,03/14/2019,12:36:05,.267572996
1226,0.0000001042751,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5353520512581,Volt DC,1,T,2W,F,F,03/14/2019,12:36:06,.265112085
1227,0.0000001045168,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5359392762184,Volt DC,1,T,2W,F,F,03/14/2019,12:36:07,.262638070
1228,0.0000001047246,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5365329980850,Volt DC,1,T,2W,F,F,03/14/2019,12:36:08,.260163766
1229,0.0000001049670,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5371280312538,Volt DC,1,T,2W,F,F,03/14/2019,12:36:09,.257693799
1230,0.0000001052131,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5377245545387,Volt DC,1,T,2W,F,F,03/14/2019,12:36:10,.255207020
1231,0.0000001054455,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5383515954018,Volt DC,1,T,2W,F,F,03/14/2019,12:36:11,.252732378
1232,0.0000001056854,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5389493107796,Volt DC,1,T,2W,F,F,03/14/2019,12:36:12,.250275975
1233,0.0000001059208,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5395449995995,Volt DC,1,T,2W,F,F,03/14/2019,12:36:13,.247798622
1234,0.0000001061276,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5401455163956,Volt DC,1,T,2W,F,F,03/14/2019,12:36:14,.245330168
1235,0.0000001063513,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5407373905182,Volt DC,1,T,2W,F,F,03/14/2019,12:36:15,.242861419
1236,0.0000001065832,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5413319468498,Volt DC,1,T,2W,F,F,03/14/2019,12:36:16,.240385321
1237,0.0000001068509,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5419276952744,Volt DC,1,T,2W,F,F,03/14/2019,12:36:17,.237910378
1238,0.0000001070615,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5425566434860,Volt DC,1,T,2W,F,F,03/14/2019,12:36:18,.235432775
1239,0.0000001073942,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5431538820267,Volt DC,1,T,2W,F,F,03/14/2019,12:36:19,.232954005
1240,0.0000001076073,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5437496900558,Volt DC,1,T,2W,F,F,03/14/2019,12:36:20,.230500796
1241,0.0000001078406,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5443481206894,Volt DC,1,T,2W,F,F,03/14/2019,12:36:21,.228042067
1242,0.0000001080230,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5449319481850,Volt DC,1,T,2W,F,F,03/14/2019,12:36:22,.225564347
1243,0.0000001082871,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5455254316330,Volt DC,1,T,2W,F,F,03/14/2019,12:36:23,.223090443
1244,0.0000001085270,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5461229085922,Volt DC,1,T,2W,F,F,03/14/2019,12:36:24,.220604241
1245,0.0000001088157,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5467501878738,Volt DC,1,T,2W,F,F,03/14/2019,12:36:25,.218138344
1246,0.0000001090486,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5473449826241,Volt DC,1,T,2W,F,F,03/14/2019,12:36:26,.215653361
1247,0.0000001092366,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5479409694672,Volt DC,1,T,2W,F,F,03/14/2019,12:36:27,.213199274
1248,0.0000001094947,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5485402345657,Volt DC,1,T,2W,F,F,03/14/2019,12:36:28,.210735948
1249,0.0000001097029,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5491371154785,Volt DC,1,T,2W,F,F,03/14/2019,12:36:29,.208275000
1250,0.0000001099534,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5497317910194,Volt DC,1,T,2W,F,F,03/14/2019,12:36:30,.205814500
1251,0.0000001102130,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5503940582275,Volt DC,1,T,2W,F,F,03/14/2019,12:36:31,.203336000
1252,0.0000001104719,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5509897470474,Volt DC,1,T,2W,F,F,03/14/2019,12:36:32,.200878000
1253,0.0000001106960,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5515850782394,Volt DC,1,T,2W,F,F,03/14/2019,12:36:33,.198418500
1254,0.0000001109884,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5521791577339,Volt DC,1,T,2W,F,F,03/14/2019,12:36:34,.195932500
1255,0.0000001111704,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5528131723404,Volt DC,1,T,2W,F,F,03/14/2019,12:36:35,.193460500
1256,0.0000001114052,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5533967614174,Volt DC,1,T,2W,F,F,03/14/2019,12:36:36,.190980500
1257,0.0000001116143,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5539907217026,Volt DC,1,T,2W,F,F,03/14/2019,12:36:37,.188494000
1258,0.0000001118845,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5545883178711,Volt DC,1,T,2W,F,F,03/14/2019,12:36:38,.186023500
1259,0.0000001121338,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5551833510399,Volt DC,1,T,2W,F,F,03/14/2019,12:36:39,.183552500
1260,0.0000001124012,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5557818412781,Volt DC,1,T,2W,F,F,03/14/2019,12:36:40,.181072500
1261,0.0000001125982,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5563761591911,Volt DC,1,T,2W,F,F,03/14/2019,12:36:41,.178604000
1262,0.0000001128061,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5570068359375,Volt DC,1,T,2W,F,F,03/14/2019,12:36:42,.176123500
1263,0.0000001130288,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5576075911522,Volt DC,1,T,2W,F,F,03/14/2019,12:36:43,.173656500
1264,0.0000001133004,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5582017898560,Volt DC,1,T,2W,F,F,03/14/2019,12:36:44,.171187500
1265,0.0000001135521,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5587984919548,Volt DC,1,T,2W,F,F,03/14/2019,12:36:45,.168698000
1266,0.0000001138017,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5593931674957,Volt DC,1,T,2W,F,F,03/14/2019,12:36:46,.166237000
1267,0.0000001140176,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5599896907806,Volt DC,1,T,2W,F,F,03/14/2019,12:36:47,.163758500
1268,0.0000001142860,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5605845451355,Volt DC,1,T,2W,F,F,03/14/2019,12:36:48,.161291000
1269,0.0000001145347,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5612174868584,Volt DC,1,T,2W,F,F,03/14/2019,12:36:49,.158826000
1270,0.0000001147698,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5618006587029,Volt DC,1,T,2W,F,F,03/14/2019,12:36:50,.156321500
1271,0.0000001149823,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5623973608017,Volt DC,1,T,2W,F,F,03/14/2019,12:36:51,.153848000
1272,0.0000001152363,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5629906058311,Volt DC,1,T,2W,F,F,03/14/2019,12:36:52,.151379500
1273,0.0000001154820,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5635874867439,Volt DC,1,T,2W,F,F,03/14/2019,12:36:53,.148898500
1274,0.0000001157319,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5641836524010,Volt DC,1,T,2W,F,F,03/14/2019,12:36:54,.146401500
1275,0.0000001159710,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5647798776627,Volt DC,1,T,2W,F,F,03/14/2019,12:36:55,.143943000
1276,0.0000001162109,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5654091835022,Volt DC,1,T,2W,F,F,03/14/2019,12:36:56,.141458000
1277,0.0000001165024,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5660061836243,Volt DC,1,T,2W,F,F,03/14/2019,12:36:57,.139003000
1278,0.0000001166728,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5666041374207,Volt DC,1,T,2W,F,F,03/14/2019,12:36:58,.136532000
1279,0.0000001169527,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5671980977058,Volt DC,1,T,2W,F,F,03/14/2019,12:36:59,.134074500
1280,0.0000001171864,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5677927136421,Volt DC,1,T,2W,F,F,03/14/2019,12:37:00,.131601500
1281,0.0000001174122,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5683891177177,Volt DC,1,T,2W,F,F,03/14/2019,12:37:01,.129117500
1282,0.0000001176584,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5689849257469,Volt DC,1,T,2W,F,F,03/14/2019,12:37:02,.126627500
1283,0.0000001178741,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5696154236794,Volt DC,1,T,2W,F,F,03/14/2019,12:37:03,.124162500
1284,0.0000001181881,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5702004432678,Volt DC,1,T,2W,F,F,03/14/2019,12:37:04,.121675000
1285,0.0000001184078,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5707979798317,Volt DC,1,T,2W,F,F,03/14/2019,12:37:05,.119189500
1286,0.0000001186343,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5713945627213,Volt DC,1,T,2W,F,F,03/14/2019,12:37:06,.116718000
1287,0.0000001189064,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5719875097275,Volt DC,1,T,2W,F,F,03/14/2019,12:37:07,.114245000
1288,0.0000001191414,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5725848078728,Volt DC,1,T,2W,F,F,03/14/2019,12:37:08,.111753500
1289,0.0000001193569,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5731794238091,Volt DC,1,T,2W,F,F,03/14/2019,12:37:09,.109283500
1290,0.0000001196134,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5738102793694,Volt DC,1,T,2W,F,F,03/14/2019,12:37:10,.106801500
1291,0.0000001198943,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5744038820267,Volt DC,1,T,2W,F,F,03/14/2019,12:37:11,.104343500
1292,0.0000001201355,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5749997496605,Volt DC,1,T,2W,F,F,03/14/2019,12:37:12,.101874000
1293,0.0000001203812,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5755960345268,Volt DC,1,T,2W,F,F,03/14/2019,12:37:13,.099388500
1294,0.0000001206304,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5761916041374,Volt DC,1,T,2W,F,F,03/14/2019,12:37:14,.096920500
1295,0.0000001208393,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5767861604691,Volt DC,1,T,2W,F,F,03/14/2019,12:37:15,.094449500
1296,0.0000001211367,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5773798823357,Volt DC,1,T,2W,F,F,03/14/2019,12:37:16,.091966000
1297,0.0000001214235,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5780133008957,Volt DC,1,T,2W,F,F,03/14/2019,12:37:17,.089523000
1298,0.0000001216064,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5785967111588,Volt DC,1,T,2W,F,F,03/14/2019,12:37:18,.087047000
1299,0.0000001218804,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5791937112808,Volt DC,1,T,2W,F,F,03/14/2019,12:37:19,.084555500
1300,0.0000001221222,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5797874927521,Volt DC,1,T,2W,F,F,03/14/2019,12:37:20,.082099000
1301,0.0000001223170,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5803858041763,Volt DC,1,T,2W,F,F,03/14/2019,12:37:21,.079634000
1302,0.0000001225803,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5809791684151,Volt DC,1,T,2W,F,F,03/14/2019,12:37:22,.077176500
1303,0.0000001228538,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5815756917000,Volt DC,1,T,2W,F,F,03/14/2019,12:37:23,.074719000
1304,0.0000001231097,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5822052955627,Volt DC,1,T,2W,F,F,03/14/2019,12:37:24,.072232000
1305,0.0000001233412,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5828031301498,Volt DC,1,T,2W,F,F,03/14/2019,12:37:25,.069744500
1306,0.0000001235946,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5833990573883,Volt DC,1,T,2W,F,F,03/14/2019,12:37:26,.067279000
1307,0.0000001238434,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5839931964874,Volt DC,1,T,2W,F,F,03/14/2019,12:37:27,.064804000
1308,0.0000001240630,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5845928788185,Volt DC,1,T,2W,F,F,03/14/2019,12:37:28,.062325000
1309,0.0000001243318,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5851857662201,Volt DC,1,T,2W,F,F,03/14/2019,12:37:29,.059846500
1310,0.0000001245865,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5857807397842,Volt DC,1,T,2W,F,F,03/14/2019,12:37:30,.057367000
1311,0.0000001248299,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5864124894142,Volt DC,1,T,2W,F,F,03/14/2019,12:37:31,.054910500
1312,0.0000001250443,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5869971513748,Volt DC,1,T,2W,F,F,03/14/2019,12:37:32,.052420500
1313,0.0000001252943,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5875927805901,Volt DC,1,T,2W,F,F,03/14/2019,12:37:33,.049940500
1314,0.0000001255886,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5881886482239,Volt DC,1,T,2W,F,F,03/14/2019,12:37:34,.047450000
1315,0.0000001258687,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5887860059738,Volt DC,1,T,2W,F,F,03/14/2019,12:37:35,.044973500
1316,0.0000001260649,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5893818140030,Volt DC,1,T,2W,F,F,03/14/2019,12:37:36,.042496500
1317,0.0000001263615,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5899762511253,Volt DC,1,T,2W,F,F,03/14/2019,12:37:37,.040035000
1318,0.0000001266282,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5906053185463,Volt DC,1,T,2W,F,F,03/14/2019,12:37:38,.037553000
1319,0.0000001268023,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5912102460861,Volt DC,1,T,2W,F,F,03/14/2019,12:37:39,.035084500
1320,0.0000001271430,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5918056964874,Volt DC,1,T,2W,F,F,03/14/2019,12:37:40,.032611500
1321,0.0000001273783,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5923998355865,Volt DC,1,T,2W,F,F,03/14/2019,12:37:41,.030122000
1322,0.0000001276266,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5929972529411,Volt DC,1,T,2W,F,F,03/14/2019,12:37:42,.027666000
1323,0.0000001278028,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5935920476913,Volt DC,1,T,2W,F,F,03/14/2019,12:37:43,.025214500
1324,0.0000001281084,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5941870212555,Volt DC,1,T,2W,F,F,03/14/2019,12:37:44,.022751000
1325,0.0000001283532,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5948172211647,Volt DC,1,T,2W,F,F,03/14/2019,12:37:45,.020291000
1326,0.0000001286252,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5954026579857,Volt DC,1,T,2W,F,F,03/14/2019,12:37:46,.017815500
1327,0.0000001288973,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5959999561310,Volt DC,1,T,2W,F,F,03/14/2019,12:37:47,.015357000
1328,0.0000001291407,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5965932607651,Volt DC,1,T,2W,F,F,03/14/2019,12:37:48,.012891500
1329,0.0000001293690,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5971923470497,Volt DC,1,T,2W,F,F,03/14/2019,12:37:49,.010417000
1330,0.0000001297005,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5977855324745,Volt DC,1,T,2W,F,F,03/14/2019,12:37:50,.007937000
1331,0.0000001298987,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5983829498291,Volt DC,1,T,2W,F,F,03/14/2019,12:37:51,.005468500
1332,0.0000001301261,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5990101099014,Volt DC,1,T,2W,F,F,03/14/2019,12:37:52,.002986500
1333,0.0000001304125,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.5996087789536,Volt DC,1,T,2W,F,F,03/14/2019,12:37:53,.000497000
1334,0.0000001305961,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6002053022385,Volt DC,1,T,2W,F,F,03/14/2019,12:37:53,.998035291
1335,0.0000001309424,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6008000969887,Volt DC,1,T,2W,F,F,03/14/2019,12:37:54,.995558864
1336,0.0000001310905,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6013973355293,Volt DC,1,T,2W,F,F,03/14/2019,12:37:55,.993094428
1337,0.0000001313786,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6019918322563,Volt DC,1,T,2W,F,F,03/14/2019,12:37:56,.990621280
1338,0.0000001316733,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6025899052620,Volt DC,1,T,2W,F,F,03/14/2019,12:37:57,.988159048
1339,0.0000001319082,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6032171249390,Volt DC,1,T,2W,F,F,03/14/2019,12:37:58,.985697893
1340,0.0000001322093,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6038033366203,Volt DC,1,T,2W,F,F,03/14/2019,12:37:59,.983233974
1341,0.0000001324236,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6043985486031,Volt DC,1,T,2W,F,F,03/14/2019,12:38:00,.980751185
1342,0.0000001326552,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6049940586090,Volt DC,1,T,2W,F,F,03/14/2019,12:38:01,.978311175
1343,0.0000001329441,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6055918931961,Volt DC,1,T,2W,F,F,03/14/2019,12:38:02,.975853328
1344,0.0000001331534,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6061873435974,Volt DC,1,T,2W,F,F,03/14/2019,12:38:03,.973377704
1345,0.0000001334432,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6067844629288,Volt DC,1,T,2W,F,F,03/14/2019,12:38:04,.970910507
1346,0.0000001337362,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6074123382568,Volt DC,1,T,2W,F,F,03/14/2019,12:38:05,.968446540
1347,0.0000001339990,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6080073118210,Volt DC,1,T,2W,F,F,03/14/2019,12:38:06,.965987240
1348,0.0000001342657,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6086017489433,Volt DC,1,T,2W,F,F,03/14/2019,12:38:07,.963526743
1349,0.0000001344508,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6091967225075,Volt DC,1,T,2W,F,F,03/14/2019,12:38:08,.961054138
1350,0.0000001347268,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6097936034203,Volt DC,1,T,2W,F,F,03/14/2019,12:38:09,.958547439
1351,0.0000001349890,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6103878021240,Volt DC,1,T,2W,F,F,03/14/2019,12:38:10,.956067188
1352,0.0000001353091,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6109850406647,Volt DC,1,T,2W,F,F,03/14/2019,12:38:11,.953576279
1353,0.0000001355425,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6116147637367,Volt DC,1,T,2W,F,F,03/14/2019,12:38:12,.951112596
1354,0.0000001357834,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6122005581856,Volt DC,1,T,2W,F,F,03/14/2019,12:38:13,.948640514
1355,0.0000001360555,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6127951741219,Volt DC,1,T,2W,F,F,03/14/2019,12:38:14,.946171489
1356,0.0000001363197,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6133894324303,Volt DC,1,T,2W,F,F,03/14/2019,12:38:15,.943690113
1357,0.0000001365607,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6139875650406,Volt DC,1,T,2W,F,F,03/14/2019,12:38:16,.941223759
1358,0.0000001368255,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6145810484886,Volt DC,1,T,2W,F,F,03/14/2019,12:38:17,.938744704
1359,0.0000001370642,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6151797771454,Volt DC,1,T,2W,F,F,03/14/2019,12:38:18,.936259096
1360,0.0000001374005,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6158075332642,Volt DC,1,T,2W,F,F,03/14/2019,12:38:19,.933797918
1361,0.0000001376457,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6164073944092,Volt DC,1,T,2W,F,F,03/14/2019,12:38:20,.931342308
1362,0.0000001378348,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6170014739037,Volt DC,1,T,2W,F,F,03/14/2019,12:38:21,.928870465
1363,0.0000001382118,Amp DC,.000001,5.5,F,F,F,F,F,Front,F,Main,0.6175957918167,Volt DC,1,T,2W,F,F,03/14/2019,12:38:22,.926423525
